Date,Open,High,Low,Close,Volume,20 Day MA,,,,,,,,,#N/A
1/21/2022 16:00:00,14.25,14.48,13.5,13.53,73031305,13.2105,,,,,,,,,
1/24/2022 16:00:00,12.79,13.41,11.75,13.4,110640165,13.085,,,,,,,,,
1/25/2022 16:00:00,13.12,13.6,12.83,13.06,47456624,12.939,,,,,,,,,
1/26/2022 16:00:00,13.6,13.82,12.68,12.75,69949711,12.8075,,,,,,,,,
1/27/2022 16:00:00,13.01,13.06,12.2,12.28,52622863,12.7615,,,,,,,,,
1/28/2022 16:00:00,12.3,12.88,11.89,12.71,54887541,12.721,,,,,,,,,
1/31/2022 16:00:00,12.77,13.74,12.76,13.71,51039253,12.678,,,,,,,,,
2/1/2022 16:00:00,14.23,14.37,13.56,14.2,69012946,12.6015,,,,,,,,,
2/2/2022 16:00:00,14.09,14.2,13.19,13.32,47204312,12.4945,,,,,,,,,
2/3/2022 16:00:00,12.95,13.32,12.42,12.45,47236945,12.3955,,,,,,,,,
2/4/2022 16:00:00,12.47,13.09,12.27,12.94,38989151,12.321,,,,,,,,,
2/7/2022 16:00:00,13.03,13.6,12.94,12.98,45646074,12.2295,,,,,,,,,
2/8/2022 16:00:00,12.75,13.19,12.62,13.15,30317109,12.1325,,,,,,,,,
2/9/2022 16:00:00,13.29,13.89,13.26,13.87,34451922,12.0575,,,,,,,,,
2/10/2022 16:00:00,13.5,14.17,13.37,13.56,41998243,11.9575,,,,,,,,,
2/11/2022 16:00:00,13.45,13.92,12.97,13.13,41831569,11.849,,,,,,,,,
2/14/2022 16:00:00,13.1,13.8,12.98,13.26,40617850,11.7175,,,,,,,,,
2/15/2022 16:00:00,13.52,14.19,13.41,14.17,48523679,11.593,,,,,,,,,
2/16/2022 16:00:00,13.91,14.26,13.66,13.97,58624449,11.474,,,,,,,,,
2/17/2022 16:00:00,12.39,12.7,11.7,11.77,151385399,11.3915,,,,,,,,,
2/18/2022 16:00:00,11.92,12.01,10.57,11.02,137808130,11.444,,,,,,,,,
2/22/2022 16:00:00,10.7,11.19,10.3,10.48,104501495,11.5225,,,,,,,,,
2/23/2022 16:00:00,10.83,11.26,10.4,10.43,93964473,11.662,,,,,,,,,
2/24/2022 16:00:00,9.75,11.87,9.74,11.83,118793047,11.7995,,,,,,,,,
2/25/2022 16:00:00,11.59,11.89,11,11.47,75433711,11.8775,,,,,,,,,
2/28/2022 16:00:00,11.96,12.18,11.39,11.85,75390479,11.9525,,,,,,,,,
3/1/2022 16:00:00,11.99,12.52,11.71,12.18,64867173,12.031,,,,,,,,,
3/2/2022 16:00:00,12.21,12.21,11.42,12.06,56698280,12.132,,,,,,,,,
3/3/2022 16:00:00,12.01,12.06,11.24,11.34,46171972,12.223,,,,,,,,,
3/4/2022 16:00:00,11.7,11.77,10.74,10.96,43631139,12.3425,,,,,,,,,
3/7/2022 16:00:00,11.43,11.75,11.1,11.11,63070581,12.486,,,,,,,,,
3/8/2022 16:00:00,10.93,11.39,10.72,11.04,49279564,12.662,,,,,,,,,
3/9/2022 16:00:00,11.41,12.02,11.27,11.65,43591369,12.8045,,,,,,,,,
3/10/2022 16:00:00,11.38,11.97,11.32,11.87,52295390,12.872,,,,,,,,,
3/11/2022 16:00:00,11.86,12.01,11.37,11.39,37817372,12.9205,,,,,,,,,
3/14/2022 16:00:00,11.17,11.41,10.41,10.5,49762551,12.986,,,,,,,,,
3/15/2022 16:00:00,10.47,10.85,10.27,10.77,40451175,13.094,,,,,,,,,
3/16/2022 16:00:00,10.95,11.82,10.94,11.79,62746614,13.1785,,,,,,,,,
3/17/2022 16:00:00,11.72,12.37,11.66,12.32,43948861,13.234,,,,,,,,,
3/18/2022 16:00:00,12.28,13.02,12.22,12.82,59125472,13.239,,,,,,,,,
3/21/2022 16:00:00,12.72,13.05,12.42,12.59,39410854,13.2055,,,,,,,,,
3/22/2022 16:00:00,12.52,13.48,12.52,13.27,46210656,13.2215,,,,,,,,,
3/23/2022 16:00:00,13.16,13.55,13.02,13.18,33699354,13.1975,,,,,,,,,
3/24/2022 16:00:00,13.25,13.42,12.83,13.39,29535255,13.155,,,,,,,,,
3/25/2022 16:00:00,13.36,13.4,12.71,12.97,24796929,13.0835,,,,,,,,,
3/28/2022 16:00:00,13.01,13.44,12.86,13.42,27151982,13.0405,,,,,,,,,
3/29/2022 16:00:00,13.65,14.28,13.35,14.2,46433721,12.9255,,,,,,,,,
3/30/2022 16:00:00,14.04,14.36,13.74,13.88,32163994,12.7435,,,,,,,,,
3/31/2022 16:00:00,13.9,14.06,13.63,13.73,22839957,12.597,,,,,,,,,
4/1/2022 16:00:00,13.77,14.07,13.5,13.83,23831607,12.4305,,,,,,,,,
4/4/2022 16:00:00,14.03,14.66,14.02,14.63,40124782,12.276,,,,,,,,,
4/5/2022 16:00:00,14.61,14.86,13.8,13.89,37677310,12.072,,,,,,,,,
4/6/2022 16:00:00,13.52,13.54,12.85,13,40647687,11.9265,,,,,,,,,
4/7/2022 16:00:00,12.95,13.34,12.48,12.84,34727408,11.7825,,,,,,,,,
4/8/2022 16:00:00,12.7,13.05,12.57,12.7,24962502,11.6145,,,,,,,,,
4/11/2022 16:00:00,12.45,12.82,12.13,12.66,26095830,11.3525,,,,,,,,,
4/12/2022 16:00:00,12.88,13.2,12.43,12.46,26226526,11.084,,,,,,,,,
4/13/2022 16:00:00,12.35,12.94,12.23,12.9,21152882,10.7965,,,,,,,,,
4/14/2022 16:00:00,12.92,12.92,12.41,12.42,23284123,10.5185,,,,,,,,,
4/18/2022 16:00:00,12.35,12.42,11.88,12.15,25395600,10.3145,,,,,,,,,
4/19/2022 16:00:00,12.08,13.02,12.07,12.91,31753902,10.109,,,,,,,,,
4/20/2022 16:00:00,13.08,13.17,12.74,12.79,31528605,9.8815,,,,,,,,,
4/21/2022 16:00:00,13.02,13.33,12.23,12.33,32008952,9.6425,,,,,,,,,
4/22/2022 16:00:00,12.33,12.73,11.86,11.96,30386141,9.4415,,,,,,,,,
4/25/2022 16:00:00,11.83,12.16,11.68,12.11,31727574,9.2475,,,,,,,,,
